movie_id,title_1M,genres_1M,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,clean_title,imdbId,tmdbId,description
429,Cabin Boy (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Cabin Boy,109361.0,26391.0,A snobby finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.
430,Calendar Girl (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Calendar Girl,106505.0,117553.0,"Three young men go on an end of the summer trip to Hollywood, California. Their quest: to fulfill the fantasy of meeting Marilyn Monroe."
431,Carlito's Way (1993),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,Carlito's Way,106519.0,6075.0,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C."
432,City Slickers II: The Legend of Curly's Gold (1994),"['Comedy', 'Western']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,City Slickers II: The Legend of Curly's Gold,109439.0,11310.0,"One year after their first adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets."
433,Clean Slate (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Clean Slate,109443.0,18658.0,A private eye who suffers total amnesia every twenty-four hours is deeply entangled in a complicated murder and theft case.
434,Cliffhanger (1993),"['Action', 'Adventure', 'Crime']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,Cliffhanger,106582.0,9350.0,Two mountain rescuers are forced to guide a group of thieves to their missing loot.
435,Coneheads (1993),"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,Coneheads,106598.0,9612.0,Aliens with conical crania crash-land on Earth.
436,Color of Night (1994),"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,Color of Night,109456.0,2124.0,"A color-blind psychoanalyst is stalked by an unknown killer after taking over his murdered friend's therapy group, all of whom have a connection to a mysterious young woman that he begins having intense sexual encounters with."
437,Cops and Robbersons (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Cops and Robbersons,109480.0,26261.0,"A counterfeiter with a habit of ""eliminating"" the competition moves in next door to the Robbersons. Two cops move in with the Robbersons for a stakeout."
438,"Cowboy Way, The (1994)","['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Cowboy Way, The",109493.0,19176.0,"Two childhood friends who are rodeo cowboys travel from New Mexico to New York City searching for a friend who disappeared while looking for his daughter, who's just been smuggled into the US from Cuba."
439,Dangerous Game (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Dangerous Game,106660.0,49299.0,"A New York City film director working on his latest movie in Los Angeles begins to reflect the actions in his movie and real life, especially when he begins an affair with the lead actress."
440,Dave (1993),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,Dave,106673.0,11566.0,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.
441,Dazed and Confused (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Dazed and Confused,106677.0,9571.0,The adventures of high school and junior high students on the last day of school in May 1976.
442,Demolition Man (1993),"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,Demolition Man,106697.0,9739.0,A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.
443,"Endless Summer 2, The (1994)",['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,"Endless Summer 2, The",109729.0,24257.0,"Two famous surfers, Patrick O' Connell and Robert ""Wingnut"" Weaver, set out for an international worldwide surfing safari adventure with documentary filmmaker Bruce Brown."
444,Even Cowgirls Get the Blues (1993),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,Even Cowgirls Get the Blues,106834.0,34444.0,"A woman with huge thumbs hitchhikes across America, becomes a model, and visits her agent's California ranch for a commercial shoot. She meets cowgirls who take over the ranch and drug whooping cranes, leading to police siege."
445,Fatal Instinct (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Fatal Instinct,106873.0,26141.0,"A cop who moonlights as a lawyer cheats on his wife, not knowing that she's cheating on him and plans to kill him for the insurance."
447,"Favor, The (1994)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,"Favor, The",109783.0,50463.0,"As her 15-year reunion nears, Kathy starts having sexual fantasies about her high-school sweetheart. Being married, she sends her BFF to the reunion to check out her former dreamboat and report back. Things get complicated."
448,Fearless (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Fearless,106881.0,10443.0,A man's personality is dramatically changed after surviving a major airline crash.
450,With Honors (1994),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,With Honors,111732.0,16297.0,"Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage."
451,Flesh and Bone (1993),"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1993,Flesh and Bone,106926.0,18551.0,"Decades later, a son of a killer falls in love with a girl, whose family's horrifying murder he saw in childhood."
452,Widows' Peak (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Widows' Peak,111712.0,25440.0,"In 1934, an English widow moves to Widows' Peak, Ireland. She befriends other widows and the son of one. Hostility escalates between her and an Irish spinster."
453,For Love or Money (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,For Love or Money,106941.0,9024.0,"Doug, a concierge at a luxury Manhattan hotel, saves all his tips toward his plan for a hotel. A potential investor seduces the girl Doug loves with false promises of leaving his wife. Doug's dilemma: hotel project or girl?"
454,"Firm, The (1993)","['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,"Firm, The",106918.0,37233.0,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.
455,Free Willy (1993),"['Adventure', ""Children's"", 'Drama']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Free Willy,106965.0,1634.0,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale."
456,Fresh (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Fresh,109842.0,13815.0,"Death and violence anger a twelve-year-old drug courier, who sets his employers against each other."
457,"Fugitive, The (1993)","['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,"Fugitive, The",106977.0,5503.0,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal."
458,Geronimo: An American Legend (1993),"['Drama', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1993,Geronimo: An American Legend,107004.0,35588.0,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.
459,"Getaway, The (1994)",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Getaway, The",109890.0,2087.0,An ex-con and his devoted wife must flee from danger when a heist doesn't go as planned.
460,Getting Even with Dad (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Getting Even with Dad,109891.0,41579.0,A thief's son cons his father into spending more time with him.
461,Go Fish (1994),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Go Fish,109913.0,18620.0,A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community.
462,"Good Man in Africa, A (1994)","['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Good Man in Africa, A",109920.0,41006.0,"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues."
463,Guilty as Sin (1993),"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1993,Guilty as Sin,107057.0,4916.0,"A female lawyer takes an accused wife-murderer as a client, but finds herself morally compelled to betray him one way or another."
464,Hard Target (1993),"['Action', 'Adventure', 'Crime', 'Thriller']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,Hard Target,107076.0,2019.0,"A woman hires a drifter as her guide through New Orleans in search of her missing father. In the process, they discover a deadly game of cat and mouse behind his disappearance."
465,Heaven & Earth (1993),"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1993,Heaven & Earth,107096.0,31642.0,"During the Vietnam War, a Vietnamese woman struggles hustling on the streets, where she comes face to face with those involved in the conflict around her."
466,Hot Shots! Part Deux (1993),"['Action', 'Comedy', 'War']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,Hot Shots! Part Deux,107144.0,9255.0,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams."
467,Live Nude Girls (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Live Nude Girls,113674.0,26271.0,Four women get together for a bachelorette party.
469,"House of the Spirits, The (1993)","['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,"House of the Spirits, The",107151.0,2259.0,"A rancher, his clairvoyant wife, and their family face turbulent years in South America in this adaptation of Isabel Allende's best-seller."
470,House Party 3 (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,House Party 3,110064.0,16097.0,"Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about."
471,"Hudsucker Proxy, The (1994)","['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,"Hudsucker Proxy, The",110074.0,11934.0,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
472,I'll Do Anything (1994),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,I'll Do Anything,110097.0,106143.0,"An aspiring actor's life gets upended when his ex-wife dumps their bossy, wild little daughter into his custody."
473,In the Army Now (1994),"['Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1994,In the Army Now,110123.0,12475.0,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.
474,In the Line of Fire (1993),"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,In the Line of Fire,107206.0,9386.0,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president."
475,In the Name of the Father (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,In the Name of the Father,107207.0,7984.0,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them."
476,"Inkwell, The (1994)","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Inkwell, The",110137.0,59930.0,"A shy, troubled young man who set his own house on fire and has an imaginary friend, is sent to a vineyard where he finds himself in the middle of his political-arguing, party-loving family and his love torn between two girls."
477,What's Love Got to Do with It? (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,What's Love Got to Do with It?,108551.0,15765.0,"The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner."
478,Jimmy Hollywood (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Jimmy Hollywood,110197.0,31643.0,"A failing actor living in crime infested Los Angeles, frustrated with his career, decides to take the law into his own hands, and becomes the leader of a mock-vigilante group that videotapes criminals and turns them over to the police."
479,Judgment Night (1993),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Judgment Night,107286.0,6.0,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives."
480,Jurassic Park (1993),"['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,Jurassic Park,107290.0,329.0,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger."
481,Kalifornia (1993),"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,Kalifornia,107302.0,10909.0,"A journalist duo goes on a tour of serial-killer murder sites with two companions, unaware that one of them is a serial killer himself."
482,Killing Zoe (1994),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Killing Zoe,110265.0,507.0,"The cab driver sets American Zed up with Zoe in his Paris hotel. Despite FFR1000 charged, she's an art student with day jobs e.g. bank. Safecracker Zed meets his junkie friend after 11 years to rob a bank."
483,King of the Hill (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,King of the Hill,107322.0,34024.0,A young boy struggles on his own in a run-down hotel after his parents and younger brother are separated from him in 1930s Depression-era Midwest.
484,Lassie (1994),"['Adventure', ""Children's""]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Lassie,110305.0,29918.0,"When a family of 4 moves from Baltimore to a farm in rural Virginia, they adopt an abandoned collie. The dog becomes the son's companion and protector, helping him adapt to rural life."
485,Last Action Hero (1993),"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Last Action Hero,107362.0,9593.0,"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character."
486,Life with Mikey (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Life with Mikey,107413.0,42580.0,A once-popular actor who now runs a talent agency specializing in child acts is trying to discover the next star. He gets more than he bargained for when he recruits a child pickpocket.
487,Lightning Jack (1994),"['Comedy', 'Western']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,Lightning Jack,110353.0,22317.0,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.—Rob Hartill"
488,M. Butterfly (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,M. Butterfly,107468.0,1413.0,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks."
489,Made in America (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Made in America,107478.0,12121.0,"A young black woman discovers that her father was a sperm donor, and if that weren't bad enough, he's white."
490,Malice (1993),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,Malice,107497.0,2246.0,"A tale about a happily married couple who would like to have children. Tracy teaches art, Andy's a college dean. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor."
491,"Man Without a Face, The (1993)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Man Without a Face, The",107501.0,10502.0,Chuck wants to leave home but can't make the grade for boarding school. Then he finds out the disfigured recluse living nearby is an ex-teacher.
492,Manhattan Murder Mystery (1993),"['Comedy', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,Manhattan Murder Mystery,107507.0,10440.0,Middle-aged New York married couple Larry and Carol Lipton suspect foul play when their neighbor Paul House's wife Lillian suddenly drops dead.
493,Menace II Society (1993),"['Action', 'Crime', 'Drama']",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1993,Menace II Society,107554.0,9516.0,"This urban nightmare chronicles several days after the graduation of young street hustler as he attempts to escape the rigors and temptations of the Watts, California ghetto in search of a better life."
494,Executive Decision (1996),"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,Executive Decision,116253.0,2320.0,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation."
495,In the Realm of the Senses (Ai no corrida) (1976),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,In the Realm of the Senses (Ai no corrida),74102.0,5879.0,"A fictionalized retelling of the story of Sada Abe, whose affair with her master quickly turned obsessive and sadomasochistic."
496,What Happened Was... (1994),"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,What Happened Was...,111689.0,83718.0,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment."
497,Much Ado About Nothing (1993),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,Much Ado About Nothing,107616.0,11971.0,"Young lovers, and soon to wed, Hero and Claudio conspire to get verbal sparring partners and confirmed singles, Benedick and Beatrice, to wed as well."
498,Mr. Jones (1993),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,Mr. Jones,107611.0,2625.0,"After being arrested during a manic episode, a man who suffers from bipolar disorder is treated by a psychiatrist who begins to develop romantic feelings towards him."
499,Mr. Wonderful (1993),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,Mr. Wonderful,107613.0,31911.0,"In an attempt to end alimony payments, a working class man tries to set up his ex wife with potential husbands."
500,Mrs. Doubtfire (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Mrs. Doubtfire,107614.0,788.0,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife."
501,Naked (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Naked,107653.0,21450.0,An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.
502,"Next Karate Kid, The (1994)","['Action', ""Children's""]",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Next Karate Kid, The",110657.0,11231.0,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.
503,"New Age, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"New Age, The",110649.0,41588.0,"Episodic story about a yuppie couple who're going broke, and can't decide if they want to stay together - but openly sleep around and experiment with different lifestyles, or not."
504,No Escape (1994),"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,No Escape,110678.0,10447.0,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.
505,North (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,North,110687.0,31586.0,"Sick of being neglected by his parents, a young boy leaves home and travels the world in search of new parents."
507,"Perfect World, A (1993)","['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Perfect World, A",107808.0,9559.0,"A kidnapped boy strikes up a friendship with his captor, an escaped convict on the run from the law, while the search for him continues."
508,Philadelphia (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Philadelphia,107818.0,9800.0,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small-time lawyer as the only willing advocate for a wrongful dismissal suit."
509,"Piano, The (1993)","['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,"Piano, The",107822.0,713.0,"In the mid-19th century a mute woman is sent to New Zealand along with her young daughter and prized piano for an arranged marriage to a farmer, but is soon lusted after by a farm worker."
510,Poetic Justice (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Poetic Justice,107840.0,8291.0,Grieving hairdresser Justice goes on a road trip from South Central L.A. to Oakland on a mail truck alongside her friend and an obnoxious postal worker.
511,"Program, The (1993)","['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Program, The",107889.0,18133.0,"Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying."
513,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1994,Radioland Murders,110939.0,22588.0,A series of mysterious crimes threatens the existence of a new radio network.
514,"Ref, The (1994)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Ref, The",110955.0,10872.0,"A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve."
515,"Remains of the Day, The (1993)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Remains of the Day, The",107943.0,1245.0,A butler sacrifices love for duty in 1930s England.
516,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1994,Renaissance Man,110971.0,11858.0,A failed businessman is hired by the army to teach a group of underachieving recruits in order to help them pass basic training.
517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1993,Rising Sun,107969.0,7007.0,"When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham."
518,"Road to Wellville, The (1994)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Road to Wellville, The",111001.0,10467.0,"A story about the ins and outs of one unusual health facility in the early twentieth century, run by the eccentric Dr. John Harvey Kellogg."
520,Robin Hood: Men in Tights (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Robin Hood: Men in Tights,107977.0,8005.0,"A spoof of Robin Hood in general, and Robin Hood: Prince of Thieves (1991) in particular."
521,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,Romeo Is Bleeding,107983.0,2088.0,A corrupt New York policeman falls under the spell of a seductive and ruthless member of a Moscow crime family.
522,Romper Stomper (1992),"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Romper Stomper,105275.0,10412.0,A group of skinheads become alarmed at the way their neighbourhood is changing.
523,Ruby in Paradise (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Ruby in Paradise,108000.0,47889.0,A young woman struggles for independence and identity in a small Florida tourist town.
524,Rudy (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Rudy,108002.0,14534.0,Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.
525,"Saint of Fort Washington, The (1993)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Saint of Fort Washington, The",108026.0,56583.0,A homeless schizophrenic seeks the help of a streetwise combat veteran as they attempt to overcome cruel life on the streets.
526,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,"Savage Nights (Nuits fauves, Les)",105032.0,41878.0,"Jean is 30 years old. He lives with Laura, 17 years old, a violent and eventful love story. He learns that he is HIV positive."
527,Schindler's List (1993),"['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1993,Schindler's List,108052.0,424.0,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis."
528,"Scout, The (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Scout, The",111094.0,35233.0,The story of a baseball scout who discovers a talented but troubled baseball player.
529,Searching for Bobby Fischer (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Searching for Bobby Fischer,108065.0,14291.0,A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.
530,Second Best (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Second Best,111102.0,103413.0,"Graham, a lonely Welsh postal worker, adopts James, a troubled ten-year-old boy. Graham always wanted a son, but James loves his biological father too much to give Graham a chance. Will the two be able to accept each other as family?"
531,"Secret Garden, The (1993)","[""Children's"", 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Secret Garden, The",108071.0,11236.0,"A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets."
532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1994,Serial Mom,111127.0,11592.0,"She's the perfect all-American parent: a great cook and homemaker, a devoted recycler, and a woman who'll literally kill to keep her children happy."
533,"Shadow, The (1994)",['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Shadow, The",111143.0,8850.0,"In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb."
534,Shadowlands (1993),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,Shadowlands,108101.0,10445.0,"C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets spirited poet Joy Gresham from the U.S."
535,Short Cuts (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Short Cuts,108122.0,695.0,The day-to-day lives of several suburban Los Angeles residents.
536,"Simple Twist of Fate, A (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Simple Twist of Fate, A",111194.0,43535.0,"His life was emotionally closed off from the world, until an orphaned baby showed up at his house."
537,Sirens (1994),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Sirens,111201.0,12519.0,"When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him."
538,Six Degrees of Separation (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Six Degrees of Separation,108149.0,23210.0,"An affluent New York City couple finds their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is."
